,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,
5577,36580,KOSPI,팜스코,"곡물가공품, 전분 및 전분제품 제조업","배합사료 제조,도매",1999-10-25,12월,"정 학 상, 김 홍 국",http://www.farmsco.com,경기도,
5578,27710,KOSDAQ,팜스토리,동물용 사료 및 조제식품 제조업,사료,1996-07-06,12월,"편명식, 배수한(각자대표)",http://www.dodrambnf.co.kr,서울특별시,
5579,4720,KOSPI,팜젠사이언스,의약품 제조업,의약품 외,1990-06-15,12월,김혜연 박희덕(각자),http://www.pharmgenscience.com,경기도,
5580,225590,KOSDAQ,패션플랫폼,봉제의복 제조업,여성복,2015-10-05,12월,박원희,http://fashion-platform.co.kr,서울특별시,
5581,54300,KOSDAQ,팬스타엔터프라이즈,일반 목적용 기계 제조업,자동차 정비용 리프트,2002-01-10,12월,"김현겸, 최영학 각자대표",http://www.heshbon.com,부산광역시,
5582,0543021A,KOSDAQ,팬스타엔터프라이즈 22WR,,,,,,,,
5583,68050,KOSDAQ,팬엔터테인먼트,"영화, 비디오물, 방송프로그램 제작 및 배급업","방송영상물,음반",2006-07-07,12월,박영석,http://www.thepan.co.kr,서울특별시,
5584,28670,KOSPI,팬오션,해상 운송업,"해상화물운송(외항,운수보관)",2007-09-21,12월,"김홍국, 안중호(각자 대표이사)",http://www.panocean.com,서울특별시,
5585,222110,KOSDAQ,팬젠,의약품 제조업,"바이오시밀러 의약품 개발, 바이오의약품 개발 기술이전 서비스 등",2016-03-11,12월,"김영부, 윤재승",http://www.pangen.com,경기도,
5586,10820,KOSPI,퍼스텍,무기 및 총포탄 제조업,"방위산업제품,프린터,불소화합물,자동차용 매트 제조/얼굴인식시스템 개발",1989-05-10,12월,손경석,http://www.firsteccom.co.kr,경상남도,
5587,16800,KOSPI,퍼시스,가구 제조업,"사무용 가구,의자,책상,캐비넷 제조",1996-12-24,12월,"배상돈, 윤기언 (각자 대표이사)",http://www.fursys.co.kr,서울특별시,
5588,263750,KOSDAQ,펄어비스,소프트웨어 개발 및 공급업,온라인게임 개발 서비스(검은사막),2017-09-14,12월,정경인,http://www.pearlabyss.com,경기도,
5589,251970,KOSDAQ,펌텍코리아,플라스틱제품 제조업,화장품 용기,2019-07-04,12월,"이재신, 이도훈",http://www.pum-tech.co.kr,인천광역시,
5590,1020,KOSPI,페이퍼코리아,"펄프, 종이 및 판지 제조업","제지(신문용지,중질지),합판 제조,건설,석유류 판매",1976-06-26,12월,권육상,http://www.papercorea.co.kr,전라북도,
5591,327610,KONEX,펨토바이오메드,자연과학 및 공학 연구개발업,CellShot 플랫폼 / CellShot 기반 항암백신치료 제품군 / CellShot 기반 자가면역질환치료 제품군 / CellShot 기반 바이오의약품 생산세포주 제품군,2019-07-10,12월,이상현,http://www.femtobiomed.com,경기도,
5592,87010,KOSDAQ,펩트론,기초 의약물질 및 생물학적 제제 제조업,약효지속성 의약품 및 펩타이드 소재,2015-07-22,12월,최호일,http://www.peptron.co.kr,대전광역시,
5593,90080,KOSPI,평화산업,자동차 신품 부품 제조업,"자동차부품(방진고무,방류고무(COVER류,CUP류),호스류),장비시설용 부품 제조,판매",2006-06-02,12월,"김종석, 황순용",http://www.ph.co.kr,대구광역시,
5594,10770,KOSPI,평화홀딩스,자동차 신품 부품 제조업,지주회사,1986-03-31,12월,"김종석, 황순용",http://www.phhc.co.kr,대구광역시,
5595,119500,KOSDAQ,포메탈,기타 금속 가공제품 제조업,"자동차,풍력,방위산업,산업기계,농기계등의 단조부품",2010-09-17,12월,오호석,http://www.formetal.co.kr,충청남도,
5596,22100,KOSDAQ,포스코 ICT,"건축기술, 엔지니어링 및 관련 기술 서비스업","SI(System Integration), DVR(Digital Video Recorder)",2000-11-28,12월,정덕균,http://www.poscoict.co.kr,경상북도,
5597,58430,KOSPI,포스코강판,1차 철강 제조업,"용융아연도금강판,용융알루미늄도금강판,칼라도장강판,냉연강판 가공,제조,도매",2002-08-16,12월,윤양수,http://www.poscocnc.com,경상북도,
5598,9520,KOSDAQ,포스코엠텍,1차 철강 제조업,철강포장용역 및 Al탈산제 생산,1997-11-10,12월,이희근,http://www.poscomtech.com,경상북도,
5599,47050,KOSPI,포스코인터내셔널,상품 중개업,"무역(철강,화학,자동차부품),수출주선,대행,알선,가공원단,폴리우레탄,자동차시트 제조",2001-03-23,12월,대표이사 사장 주시보,http://www.poscointl.com,서울특별시,
5600,3670,KOSPI,포스코케미칼,"내화, 비내화 요업제품 제조업","내화물, 생석회, 음극재 및 양극재",2019-05-29,12월,민경준,http://www.poscochemical.com/,경상북도,
5601,189690,KOSDAQ,포시에스,소프트웨어 개발 및 공급업,기업용 리포팅 소프트웨어 솔루션(OZ-Report 등),2015-02-11,06월,박미경,http://www.forcs.com,서울특별시,
5602,318020,KOSDAQ,포인트모바일,컴퓨터 및 주변장치 제조업,산업용 PDA,2020-12-03,12월,강삼권,http://pointmobile.com,서울특별시,
5603,256630,KOSDAQ,포인트엔지니어링,기타 금속 가공제품 제조업,디스플레이 및 반도체 장비 부품,2017-05-02,12월,안범모,http://www.pointeng.co.kr,충청남도,
5604,331380,KOSDAQ,포커스에이치엔에스,영상 및 음향기기 제조업,합병,2019-10-02,12월,김대중,,경기도,
5605,141020,KOSDAQ,포티스,무점포 소매업,셋톱박스,2013-01-29,12월,최낙근,http://www.fortis.co.kr,경기도,
5606,41020,KOSDAQ,폴라리스오피스,소프트웨어 개발 및 공급업,시스템 소프트웨어,2005-10-28,12월,지준경,http://www.polarisofficecorp.com,서울특별시,
5607,114630,KOSDAQ,폴라리스우노,화학섬유 제조업,"PVC가발사, 난연고열사",2010-01-15,12월,최용성,http://www.unon.co.kr,전라북도,
5608,123010,KOSDAQ,폴라리스웍스,전자부품 제조업,이미지센서 패키징,2016-07-20,12월,지준경,http://www.optopac.com,충청북도,
5609,7630,KOSPI,폴루스바이오팜,상품 중개업,"정밀전자계측기,이동통신장비,무선호출기,파형관측기,인공위성수신기 제조",1988-10-24,12월,남승헌 (단독 대표이사),http://polusbiopharm.com,인천광역시,
5610,290720,KOSDAQ,푸드나무,무점포 소매업,,2018-10-04,12월,김영문,http://www.foodnamoo.com,서울특별시,
5611,5670,KOSDAQ,푸드웰,"과실, 채소 가공 및 저장 처리업","깐밤, 통조림류, 딸기시럽류, 음료제품 등",1993-12-07,12월,"성기준, 성민겸",http://www.foodwell.com,대구광역시,
5612,94940,KOSDAQ,푸른기술,컴퓨터 및 주변장치 제조업,"금융자동화기기모듈,역무자동화기기모듈,특수단말시스템",2007-09-14,12월,함현철,http://www.puloon.co.kr,서울특별시,
5613,7330,KOSDAQ,푸른저축은행,은행 및 저축기관,대출이자,1993-12-07,12월,송명구 (단독대표),http://www.prsb.co.kr,서울특별시,
5614,17810,KOSPI,풀무원,기타 식품 제조업,"두부류,생면류,나물류,냉동류,조미류,김치류,묵류,녹즙,과채음료,건강보조식품 판매,제조,생식품 수출",1995-10-05,12월,이효율,http://www.pulmuone.co.kr,충청북도,
5615,93380,KOSDAQ,풍강,기타 금속 가공제품 제조업,자동차용너트류,2007-06-01,08월,김진용,http://www.pungkang.co.kr,경기도,
5616,23900,KOSDAQ,풍국주정,알코올음료 제조업,발효주정,1994-11-23,12월,"이한용, 김규호(각자 대표이사)",http://www.pungguk.com,대구광역시,
5617,103140,KOSPI,풍산,1차 비철금속 제조업,,2008-07-30,12월,"류진, 박우동",http://www.poongsan.co.kr,경기도,
5618,5810,KOSPI,풍산홀딩스,기타 금융업,"동판제,대,관,봉,선,소전,동파이프 제조,도매,무역",1988-07-28,12월,"류진, 박우동",http://www.poongsan.co.kr,인천광역시,
5619,220100,KOSDAQ,퓨쳐켐,의약품 제조업,"PET 방사성의약품, 자동합성장치, 합성시약 및 전구체",2016-12-01,12월,지대윤,,서울특별시,
5620,35200,KOSDAQ,프럼파스트,플라스틱제품 제조업,주택건설용 플라스틱 배관,2002-01-15,12월,원재희,http://www.plumbfast.co.kr,대전광역시,
5621,334970,KOSDAQ,프레스티지바이오로직스,의약품 제조업,바이오시밀러 제조,2021-03-11,12월,양재영,http://www.prestigebiologics.com,충청북도,
5622,950210,KOSPI,프레스티지바이오파마,자연과학 및 공학 연구개발업,바이오시밀러 및 항체의약품 신약,2021-02-05,06월,박소연,http://www.prestigebiopharma.com,싱가포르,
5623,203690,KOSDAQ,프로스테믹스,기초 의약물질 및 생물학적 제제 제조업,화장품,2014-09-30,12월,"박병순, 최은욱",http://www.prostemics.com,서울특별시,
5624,321260,KOSDAQ,프로이천,반도체 제조업,합병,2019-05-31,12월,임이빈,,경기도,
5625,303360,KONEX,프로테옴텍,의료용품 및 기타 의약 관련제품 제조업,"알러지진단키트, 임신진단테스트기, 면역진단키트",2018-12-19,12월,임국진,http://www.proteometech.com/,서울특별시,
5626,53610,KOSDAQ,프로텍,특수 목적용 기계 제조업,"Dispenser, Tray Feeder, 공압실린더",2001-08-17,12월,최승환,http://www.protec21.co.kr,경기도,
5627,377220,KOSDAQ,프롬바이오,기타 식품 제조업,개별인정형 건강기능식품,2021-09-28,12월,심태진,http://frombio-company.co.kr,경기도,
5628,335810,KOSDAQ,프리시젼바이오,의료용 기기 제조업,체외진단 기기 및 시약,2020-12-22,12월,김한신,http://precision-bio.com/,대전광역시,
5629,53160,KOSDAQ,프리엠스,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","건설장비용 전장품,제어기",2001-10-30,12월,박흥식,http://www.freems.co.kr,경기도,
5630,367000,KOSDAQ,플래티어,소프트웨어 개발 및 공급업,E-Commerce Platform 구축,2021-08-12,12월,이상훈,http://www.plateer.com/,서울특별시,
5631,75130,KOSDAQ,플랜티넷,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",유해사이트차단서비스,2005-06-10,12월,"김태주, 김후종(각자대표이사)",http://www.plantynet.com,경기도,
5632,222670,KONEX,플럼라인생명과학,자연과학 및 공학 연구개발업,"강아지암치료제,돼지DNA테라피",2015-07-28,12월,김앤토니경태,http://www.plsdna.com,서울특별시,
5633,9810,KOSPI,플레이그램,기타 전문 도매업,유연성 산업용 포장재(FIBC) 제조 판매,1988-08-31,12월,김재욱,http://nk-ms.com,서울특별시,
5634,237820,KOSDAQ,플레이디,광고업,온라인 광고 대행,2020-03-12,12월,이준용,http://www.playd.com,경기도,
5635,23770,KOSDAQ,플레이위드,소프트웨어 개발 및 공급업,게임소프트웨어,1994-11-07,12월,김학준,http://www.playwith.co.kr,경기도,
5636,300080,KOSDAQ,플리토,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",언어 데이터 구축 및 판매,2019-07-17,12월,이정수,http://www.flitto.com,서울특별시,
5637,150440,KONEX,피노텍,소프트웨어 개발 및 공급업,"인터넷전자등기시스템, 비대면금융거래플랫폼, 로보카운슬링 솔루션, 비대면실명확인 솔루션, 대출간편이동서비스(싸니자로)",2014-12-05,12월,김우섭,http://www.finotek.co.kr,서울특별시,
5638,32580,KOSDAQ,피델릭스,반도체 제조업,PSRAM 및 LPSDRAM,1997-04-22,12월,"안승한, 셰잉샤(Xie Yingxia)",http://www.fidelix.co.kr,경기도,
5639,51380,KOSDAQ,피씨디렉트,기계장비 및 관련 물품 도매업,"스토리지(HDD), 프로세서(CPU), Memory, Monitor등",2002-02-15,12월,서대식,http://www.pcdirect.co.kr,서울특별시,
5640,241820,KOSDAQ,피씨엘,의료용품 및 기타 의약 관련제품 제조업,"다중 체외진단 제품, 플랫폼서비스",2017-02-23,12월,김소연,http://www.pclchip.com,서울특별시,
5641,237750,KOSDAQ,피앤씨테크,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",배전자동화단말장치,2016-07-04,12월,윤남선,http://www.pnctech.co.kr,경기도,
5642,24850,KOSDAQ,피에스엠씨,전자부품 제조업,리드프레임,2001-01-18,03월,강대균,http://www.psmc.co.kr,경기도,
5643,319660,KOSDAQ,피에스케이,특수 목적용 기계 제조업,"드라이스트립, 드라이클리닝",2019-05-10,12월,이경일,http://www.pskinc.com,경기도,
5644,31980,KOSDAQ,피에스케이홀딩스,특수 목적용 기계 제조업,"Descum, Reflow",1997-01-07,12월,박경수,http://www.pskholding.com,경기도,
5645,2230,KOSDAQ,피에스텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",자동차부품,1991-01-04,12월,김 형 민,http://www.pstec.co.kr,서울특별시,
5646,57880,KOSDAQ,피에이치씨,"섬유, 의복, 신발 및 가죽제품 소매업",의료기기,2003-12-29,12월,최인환,http://www.philosyshealthcare.co.kr,경기도,
5647,43370,KOSDAQ,피에이치에이,자동차 신품 부품 제조업,"자동차용 도어랫치, 도어힌지",2001-12-13,12월,"김상태, 이재승(각자대표이사)",http://www.phauto.co.kr,대구광역시,
5648,242350,KONEX,피엔아이컴퍼니,"영화, 비디오물, 방송프로그램 제작 및 배급업","3D 애니메이션, 3D VR 시뮬레이터 및 콘텐츠",2016-12-22,12월,신재중,http://www.pnicompany.com,제주특별자치도,
5649,239890,KOSDAQ,피엔에이치테크,기초 화학물질 제조업,OLED 소재,2021-02-16,12월,현서용,http://www.phtech.co.kr,경기도,
5650,347740,KOSDAQ,피엔케이피부임상연구센타,"그외 기타 전문, 과학 및 기술 서비스업",피부인체적용시험,2020-09-09,12월,"박진오, 이해광(각자대표)",http://www.pnkskin.com,서울특별시,
5651,137400,KOSDAQ,피엔티,특수 목적용 기계 제조업,2차전지 및 전자소재용 Roll-to-Roll 장비,2012-07-06,12월,김준섭,http://www.epnt.co.kr,경상북도,
5652,128660,KOSDAQ,피제이메탈,1차 비철금속 제조업,"탈산제, 조재제",2010-12-13,12월,원경연,,서울특별시,
5653,6140,KOSDAQ,피제이전자,의료용 기기 제조업,EMS Business(의료용기기제조외),1993-12-07,12월,이응구,http://www.pjems.co.kr,경기도,
5654,376180,KOSDAQ,피코그램,그외 기타 제품 제조업,"정수기, 정수기 필터",2021-11-03,12월,최석림,http://www.picogram.com,인천광역시,
5655,304840,KOSDAQ,피플바이오,의료용품 및 기타 의약 관련제품 제조업,올리고머화 베타-아밀로이드 검사제품(알츠하이머병 진단),2020-10-19,12월,강성민,http://www.peoplebio.net/kr/index.php,경기도,
5656,62970,KOSDAQ,피피아이,통신 및 방송 장비 제조업,"데이터센터용 AWG, 통신용 AWG, 스플리터, 계측기 등",2019-12-26,12월,김진봉,http://www.ppitek.com,광주광역시,
5657,87600,KOSDAQ,픽셀플러스,전자부품 제조업,CMOS 이미지센서 및 칩셋,2015-06-12,12월,이서규,http://www.pixelplus.com,경기도,
5658,161580,KOSDAQ,필옵틱스,특수 목적용 기계 제조업,디스플레이 및 반도체 제조공정용 제작,2017-06-01,12월,한기수,http://www.philoptics.com/,경기도,
5659,347770,KOSDAQ,핌스,전자부품 제조업,OLED Metal Mask,2020-09-18,12월,김영주,http://pimskorea.com,인천광역시,
5660,163730,KOSDAQ,핑거,소프트웨어 개발 및 공급업,"스마트 금융 플랫폼, 핀테크 금융 솔루션",2021-01-29,12월,박민수,http://www.finger.co.kr,서울특별시,
5661,700003,KOSPI,하나 KRX BBIG K-뉴딜 ETN,,,,,,,,
5662,700002,KOSPI,하나 KRX300 ETN,,,,,,,,
5663,700004,KOSPI,하나 레버리지 KRX BBIG K-뉴딜 ETN,,,,,,,,
5664,700009,KOSPI,하나 레버리지 구리 선물 ETN(H),,,,,,,,
5665,700011,KOSPI,하나 레버리지 옥수수 선물 ETN(H),,,,,,,,
5666,700013,KOSPI,하나 레버리지 콩 선물 ETN(H),,,,,,,,
5667,700010,KOSPI,하나 인버스 2X 구리 선물 ETN(H),,,,,,,,
5668,700012,KOSPI,하나 인버스 2X 옥수수 선물 ETN(H),,,,,,,,
5669,700014,KOSPI,하나 인버스 2X 콩 선물 ETN(H),,,,,,,,
5670,700008,KOSPI,하나 인버스 코스닥150 선물 ETN,,,,,,,,
5671,700007,KOSPI,하나 코스닥150 선물 ETN,,,,,,,,
5672,700001,KOSPI,하나 코스피 변동성추세 추종 양매도 ETN,,,,,,,,
5673,332710,KOSDAQ,하나금융14호스팩,금융 지원 서비스업,기업인수합병,2019-11-01,12월,홍지헌,,서울특별시,
5674,341160,KOSDAQ,하나금융15호스팩,금융 지원 서비스업,기업인수합병,2020-01-30,12월,김철우,,서울특별시,
5675,343510,KOSDAQ,하나금융16호스팩,금융 지원 서비스업,기업인수합병,2020-07-23,12월,한규정,,서울특별시,
5676,363260,KOSDAQ,하나금융17호스팩,금융 지원 서비스업,기업인수합병,2021-02-10,12월,남강욱,,서울특별시,
5677,388220,KOSDAQ,하나금융19호스팩,금융 지원 서비스업,기업인수목적,2021-10-07,12월,홍지헌,,서울특별시,
5678,86790,KOSPI,하나금융지주,기타 금융업,기타 금융,2005-12-12,12월,김정태,http://www.hanafn.com,서울특별시,
5679,299030,KOSDAQ,하나기술,특수 목적용 기계 제조업,이차전지 양산 자동화 설비 제조,2020-11-25,12월,오태봉,http://www.hn-tech.co.kr,경기도,
5680,74201773,KOSPI,하나대체나사부동산1호,,,,,,,,
5681,7420177B,KOSPI,하나대체미국LA부동산1호 A,,,,,,,,
5682,7420277B,KOSPI,하나대체미국LA부동산1호 F,,,,,,,,
5683,74201BAA,KOSPI,하나대체미국부동산1호 A,,,,,,,,
5684,74202BAA,KOSPI,하나대체미국부동산1호 C-I,,,,,,,,
5685,74202B98,KOSPI,하나대체일본부동산1호 A,,,,,,,,
5686,74204B98,KOSPI,하나대체일본부동산1호 C-I,,,,,,,,
5687,74203B98,KOSPI,하나대체일본부동산1호 C-W,,,,,,,,
5688,74201B98,KOSPI,하나대체일본부동산1호 P,,,,,,,,
5689,67310,KOSDAQ,하나마이크론,반도체 제조업,"반도체패키징,IOT",2005-10-11,12월,이동철,http://www.hanamicron.co.kr,충청남도,
5690,372290,KOSDAQ,하나머스트7호스팩,금융 지원 서비스업,기업인수목적,2021-03-05,12월,곽제훈,,서울특별시,
5691,166090,KOSDAQ,하나머티리얼즈,반도체 제조업,"실리콘부품, 세라믹부품, 특수가스",2017-04-28,12월,오경석,http://hanamts.com,충청남도,
5692,293480,KOSPI,하나제약,의약품 제조업,완제의약품,2018-10-02,12월,이윤하,http://www.hanaph.co.kr,경기도,
5693,39130,KOSPI,하나투어,여행사 및 기타 여행보조 서비스업,"일반여행알선,컴퓨터프로그램 개발,보급,통신판매",2011-11-01,12월,"김진국, 송미선(각자대표)",http://www.hanatour.com,서울특별시,
5694,136480,KOSDAQ,하림,"도축, 육류 가공 및 저장 처리업","육계, 육계가공식품",2011-05-02,12월,"김홍국, 박길연, 윤석춘(각자대표)",,전라북도,
5695,3380,KOSDAQ,하림지주,기타 금융업,지주사업,2017-06-30,12월,김홍국,http://www.harimholdings.co.kr,전라북도,
5696,172580,KOSPI,하이골드12호,운송장비 임대업,,2013-07-12,12월,전주식,http://imt@kmaringroup.com,제주특별자치도,
5697,153360,KOSPI,하이골드3호,운송장비 임대업,,2012-05-04,12월,전주식,http://imt@kmaringroup.com,제주특별자치도,
5698,149980,KOSDAQ,하이로닉,의료용 기기 제조업,피부미용 의료기기,2014-12-17,12월,박석광,http://www.hironic.com,경기도,
5699,13030,KOSDAQ,하이록코리아,1차 철강 제조업,관이음쇠,1989-12-15,12월,"문휴건, 문창환 각자대표이사",http://www.hy-lok.com,부산광역시,
5700,352820,KOSPI,하이브,오디오물 출판 및 원판 녹음업,"음악 기획/제작, 퍼블리싱, 아티스트 매니지먼트",2020-10-15,12월,박지원,http://www.bighitcorp.com,서울특별시,
5701,126700,KOSDAQ,하이비젼시스템,사진장비 및 광학기기 제조업,카메라모듈 제조검사용 장비,2010-09-10,12월,최 두 원,http://www.hyvision.co.kr,경기도,
5702,106080,KOSDAQ,하이소닉,전자부품 제조업,휴대폰 카메라용 Auto Focus Actuator,2010-02-09,12월,박광제,http://www.hysonic.com,경기도,
5703,71090,KOSPI,하이스틸,1차 철강 제조업,"강관 제조,도매",2003-02-17,12월,엄정근,http://www.histeel.co.kr,충청남도,
5704,340120,KOSDAQ,하이제5호스팩,금융 지원 서비스업,기업인수합병,2019-12-23,12월,한성룡,,서울특별시,
5705,377400,KOSDAQ,하이제6호스팩,금융 지원 서비스업,기업인수합병,2021-05-10,12월,정종석,,서울특별시,
5706,400840,KOSDAQ,하이제7호스팩,금융 지원 서비스업,기업인수합병,2021-12-20,12월,김동찬,,서울특별시,
5707,221840,KOSDAQ,하이즈항공,"항공기,우주선 및 부품 제조업",B787 날개구조물 등,2015-11-25,12월,하상헌,http://www.hizeaero.com,경상남도,
5708,106190,KOSDAQ,하이텍팜,기타 전문 도매업,주사제용 무균 원료의약품(Sterile Imipenem 외),2010-07-28,12월,김정수,http://www.htpharm.com,충청북도,
5709,19490,KOSPI,하이트론,영상 및 음향기기 제조업,"영상음향기기(보안시스템,CCTV용 모니터,CRT,화상회의시스템),정보통신기기 제조",1998-11-04,12월,임정훈(단독대표),http://www.hitron.co.kr,경기도,
5710,80,KOSPI,하이트진로,알코올음료 제조업,소주,2009-10-19,12월,김인규,http://www.hitejinro.com,서울특별시,
5711,87,KOSPI,하이트진로2우B,,,,,,,,
5712,140,KOSPI,하이트진로홀딩스,기타 금융업,지주회사,1973-09-19,12월,김인규,http://www.hitejinroholdings.com,서울특별시,
5713,145,KOSPI,하이트진로홀딩스우,,,,,,,,
5714,66130,KOSDAQ,하츠,가정용 기기 제조업,"레인지후드, 빌트인 기기 등",2003-02-11,12월,김성식,http://www.haatz.com,경기도,
5715,368770,KOSDAQ,한국9호스팩,금융 지원 서비스업,기타 금융업,2021-01-21,12월,변해봉,,서울특별시,
5716,152550,KOSPI,한국ANKOR유전,신탁업 및 집합투자업,,2012-03-08,03월,한국투자신탁운용,,서울특별시,
5717,57GAAA,KOSPI,한국GAAA금호석유콜,,,,,,,,
5718,57GAAB,KOSPI,한국GAAB금호석유콜,,,,,,,,
5719,57GAAC,KOSPI,한국GAAC기아콜,,,,,,,,
5720,57GAAD,KOSPI,한국GAAD기아콜,,,,,,,,
5721,57GAAE,KOSPI,한국GAAE기아콜,,,,,,,,
5722,57GAAF,KOSPI,한국GAAF기아콜,,,,,,,,
5723,57GAAG,KOSPI,한국GAAG기아콜,,,,,,,,
5724,57GAAH,KOSPI,한국GAAH기아콜,,,,,,,,
5725,57GAAJ,KOSPI,한국GAAJ기아콜,,,,,,,,
5726,57GAAK,KOSPI,한국GAAK기아콜,,,,,,,,
5727,57GAAL,KOSPI,한국GAAL기아콜,,,,,,,,
5728,57GAAM,KOSPI,한국GAAM넷마블콜,,,,,,,,
5729,57GAAN,KOSPI,한국GAAN넷마블콜,,,,,,,,
5730,57GAAP,KOSPI,한국GAAP넷마블콜,,,,,,,,
5731,57GAAQ,KOSPI,한국GAAQ넷마블콜,,,,,,,,
5732,57GAAR,KOSPI,한국GAAR넷마블콜,,,,,,,,
5733,57GAAS,KOSPI,한국GAAS두산퓨얼콜,,,,,,,,
5734,57GAAT,KOSPI,한국GAAT두산퓨얼콜,,,,,,,,
5735,57GAAV,KOSPI,한국GAAV롯데케미콜,,,,,,,,
5736,57GAAW,KOSPI,한국GAAW롯데케미콜,,,,,,,,
5737,57GAAX,KOSPI,한국GAAX롯데케미콜,,,,,,,,
5738,57GAAY,KOSPI,한국GAAY롯데케미콜,,,,,,,,
5739,57GAAZ,KOSPI,한국GAAZ삼성SDI콜,,,,,,,,
5740,57GABA,KOSPI,한국GABA삼성SDI콜,,,,,,,,
5741,57GABB,KOSPI,한국GABB삼성SDI콜,,,,,,,,
5742,57GABC,KOSPI,한국GABC삼성SDI콜,,,,,,,,
5743,57GABD,KOSPI,한국GABD삼성SDI콜,,,,,,,,
5744,57GABE,KOSPI,한국GABE삼성SDI콜,,,,,,,,
5745,57GABF,KOSPI,한국GABF삼성물산콜,,,,,,,,
5746,57GABG,KOSPI,한국GABG삼성물산콜,,,,,,,,
5747,57GABH,KOSPI,한국GABH삼성물산콜,,,,,,,,
5748,57GABJ,KOSPI,한국GABJ삼성물산콜,,,,,,,,
5749,57GABK,KOSPI,한국GABK삼성바이콜,,,,,,,,
5750,57GABL,KOSPI,한국GABL삼성바이콜,,,,,,,,
5751,57GABM,KOSPI,한국GABM삼성엔지콜,,,,,,,,
5752,57GABN,KOSPI,한국GABN삼성엔지콜,,,,,,,,
5753,57GABP,KOSPI,한국GABP삼성엔지콜,,,,,,,,
5754,57GABQ,KOSPI,한국GABQ삼성전기콜,,,,,,,,
5755,57GABR,KOSPI,한국GABR삼성전자콜,,,,,,,,
5756,57GABS,KOSPI,한국GABS삼성전자콜,,,,,,,,
5757,57GABT,KOSPI,한국GABT삼성전자콜,,,,,,,,
5758,57GABV,KOSPI,한국GABV삼성전자콜,,,,,,,,
5759,57GABW,KOSPI,한국GABW삼성전자콜,,,,,,,,
5760,57GABX,KOSPI,한국GABX삼성전자콜,,,,,,,,
5761,57GABY,KOSPI,한국GABY셀트리온콜,,,,,,,,
5762,57GABZ,KOSPI,한국GABZ셀트리온콜,,,,,,,,
5763,57GACA,KOSPI,한국GACA셀트리온콜,,,,,,,,
5764,57GACB,KOSPI,한국GACB셀트리온콜,,,,,,,,
5765,57GACC,KOSPI,한국GACC셀트리온콜,,,,,,,,
5766,57GACD,KOSPI,한국GACD셀트헬스콜,,,,,,,,
5767,57GACE,KOSPI,한국GACE셀트헬스콜,,,,,,,,
5768,57GACF,KOSPI,한국GACF셀트헬스콜,,,,,,,,
5769,57GACG,KOSPI,한국GACG신한지주콜,,,,,,,,
5770,57GACH,KOSPI,한국GACH신한지주콜,,,,,,,,
5771,57GACJ,KOSPI,한국GACJ신한지주콜,,,,,,,,
5772,57GACK,KOSPI,한국GACK신한지주콜,,,,,,,,
5773,57GACL,KOSPI,한국GACL아모레콜,,,,,,,,
5774,57GACM,KOSPI,한국GACM아모레콜,,,,,,,,
5775,57GACN,KOSPI,한국GACN아모레콜,,,,,,,,
5776,57GACP,KOSPI,한국GACP아모레콜,,,,,,,,
5777,57GACQ,KOSPI,한국GACQ아모레콜,,,,,,,,
5778,57GACR,KOSPI,한국GACRNC소프트콜,,,,,,,,
5779,57GACS,KOSPI,한국GACS카카오콜,,,,,,,,
5780,57GACT,KOSPI,한국GACT카카오콜,,,,,,,,
5781,57GACV,KOSPI,한국GACV카카오콜,,,,,,,,
5782,57GACW,KOSPI,한국GACW카카오콜,,,,,,,,
5783,57GACX,KOSPI,한국GACX카카오콜,,,,,,,,
5784,57GACY,KOSPI,한국GACY카카오콜,,,,,,,,
5785,57GACZ,KOSPI,한국GACZ카카오게콜,,,,,,,,
5786,57GADA,KOSPI,한국GADA카카오게콜,,,,,,,,
5787,57GADB,KOSPI,한국GADB팬오션콜,,,,,,,,
5788,57GADC,KOSPI,한국GADC팬오션콜,,,,,,,,
5789,57GADD,KOSPI,한국GADD포스코케콜,,,,,,,,
5790,57GADE,KOSPI,한국GADE포스코케콜,,,,,,,,
5791,57GADF,KOSPI,한국GADF하나금융콜,,,,,,,,
5792,57GADG,KOSPI,한국GADG하나금융콜,,,,,,,,
5793,57GADH,KOSPI,한국GADH하나금융콜,,,,,,,,
5794,57GADJ,KOSPI,한국GADJ하나금융콜,,,,,,,,
5795,57GADK,KOSPI,한국GADK하나금융콜,,,,,,,,
5796,57GADL,KOSPI,한국GADL하나금융콜,,,,,,,,
5797,57GADM,KOSPI,한국GADM하나금융콜,,,,,,,,
5798,57GADN,KOSPI,한국GADN하이브콜,,,,,,,,
5799,57GADP,KOSPI,한국GADP하이브콜,,,,,,,,
5800,57GADQ,KOSPI,한국GADQ하이브콜,,,,,,,,
5801,57GADR,KOSPI,한국GADR한국전력콜,,,,,,,,
5802,57GADS,KOSPI,한국GADS한국전력콜,,,,,,,,
5803,57GADT,KOSPI,한국GADT한국전력콜,,,,,,,,
